Stock,Country,Year,CatchCategory,ReportingCategory,CATONRaisedOrImported,MisreportedArea,Area,Season,SeasonType,Fleet,CATON,Effort,UnitEffort,OfficialLandings,SampledOrEstimated,Sex,AgeOrLength,AgeOrLengthType,CANUM,WECA,LECA,SampledCatch,No. of Length Samples,No. of Length Measured,No. of Age Samples,No. Age Readings
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,8,Age,4.68,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,9,Age,21.27,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,10,Age,73.52,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,11,Age,52.68,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,12,Age,38.24,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,13,Age,35.17,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,14,Age,18.03,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_70-99_0_0_all,263.36,19367,kWd,,Estimated_Distribution,Undetermined,15,Age,346.25,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,2,Age,0.19,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,3,Age,0.48,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,4,Age,3.35,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,5,Age,29.09,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,6,Age,616.42,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,7,Age,1330.5,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,8,Age,367.14,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,9,Age,1670.29,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,10,Age,5773.7,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,11,Age,4136.82,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,12,Age,3003.25,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,13,Age,2761.63,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,14,Age,1415.94,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,20653.43,90788,kWd,,Estimated_Distribution,Undetermined,15,Age,27190.41,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,2,Age,0,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,3,Age,0,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,4,Age,0,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,5,Age,0,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,6,Age,0,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,7,Age,0,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,8,Age,0,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,9,Age,0,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,10,Age,0,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,11,Age,0,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,12,Age,0,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,13,Age,0,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,14,Age,0,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_70-99_0_0_all,0,90788,kWd,3600,Estimated_Distribution,Undetermined,15,Age,0,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,2,Age,0,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,3,Age,0,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,4,Age,0,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,5,Age,0,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,6,Age,0,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,7,Age,0,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,8,Age,0,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,9,Age,0,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,10,Age,0,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,11,Age,0,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,12,Age,0,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,13,Age,0,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,14,Age,0,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,0,4106381,kWd,77,Estimated_Distribution,Undetermined,15,Age,0,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,2,Age,0.03,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,3,Age,0.07,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,4,Age,0.52,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,5,Age,4.48,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,6,Age,94.88,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,7,Age,204.8,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,8,Age,56.51,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,9,Age,257.1,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,10,Age,888.71,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,11,Age,636.76,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,12,Age,462.27,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,13,Age,425.08,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,14,Age,217.95,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0,3179.86,4106381,kWd,,Estimated_Distribution,Undetermined,15,Age,4185.27,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,2,Age,0.47,173,255,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,3,Age,1.2,170.42,255,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,4,Age,8.43,199.09,270.45,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,5,Age,73.15,186.53,196.55,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,6,Age,1550,338.34,333.59,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,7,Age,3345.55,353.18,339.27,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,8,Age,923.17,328.39,308.46,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,9,Age,4199.96,378.79,348.71,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,10,Age,14517.98,390.21,352.78,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,11,Age,10402.04,400.94,356.53,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,12,Age,7551.68,410.93,359.98,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,13,Age,6944.13,420.37,363.19,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,14,Age,3560.39,429.29,366.19,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,51932.06,1820020,kWd,,Estimated_Distribution,Undetermined,15,Age,68370.32,453.53,373.43,0,13,147,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,2,Age,1.06,173,255,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,3,Age,2.68,170.42,255,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,4,Age,18.89,199.09,270.45,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,5,Age,163.94,186.53,196.55,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,6,Age,3473.62,338.34,333.59,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,7,Age,7497.52,353.18,339.27,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,8,Age,2068.86,328.39,308.46,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,9,Age,9412.3,378.79,348.71,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,10,Age,32535.45,390.21,352.78,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,11,Age,23311.45,400.94,356.53,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,12,Age,16923.65,410.93,359.98,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,13,Age,15562.1,420.37,363.19,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,14,Age,7979,429.29,366.19,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,116382.53,1820020,kWd,,Estimated_Distribution,Undetermined,15,Age,153221.02,453.53,373.43,0,15,296,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,2,Age,0,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,3,Age,0,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,4,Age,0,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,5,Age,0,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,6,Age,0,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,7,Age,0,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,8,Age,0,328.39,308.46,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,9,Age,0,378.79,348.71,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,10,Age,0,390.21,352.78,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,11,Age,0,400.94,356.53,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,12,Age,0,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,13,Age,0,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,14,Age,0,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,0,1820020,kWd,5929,Estimated_Distribution,Undetermined,15,Age,0,453.53,373.43,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,2,Age,0,173,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,3,Age,0,170.42,255,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,4,Age,0.03,199.09,270.45,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,5,Age,0.22,186.53,196.55,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,6,Age,4.6,338.34,333.59,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,7,Age,9.92,353.18,339.27,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_SPF_32-69_0_0_all,154.78,33557,kWd,,Estimated_Distribution,Undetermined,8,Age,2.74,328.39,308.46,0,0,0,0,0
